"Notes"	"County"	"County Code"	"Daily Max Heat Index (C)"	"Daily Max Heat Index (C) Code"	Avg Daily Max Heat Index (C)
	"Carroll County, MD"	"24013"	"47"	"47"	47.20
	"Carroll County, MD"	"24013"	"N/A"	"N/A"	Missing
"Total"	"Carroll County, MD"	"24013"			31.26
	"Cecil County, MD"	"24015"	"26"	"26"	26.35
	"Cecil County, MD"	"24015"	"27"	"27"	27.17
	"Cecil County, MD"	"24015"	"28"	"28"	28.06
	"Cecil County, MD"	"24015"	"29"	"29"	29.01
	"Cecil County, MD"	"24015"	"30"	"30"	29.99
	"Cecil County, MD"	"24015"	"31"	"31"	30.99
	"Cecil County, MD"	"24015"	"32"	"32"	31.96
	"Cecil County, MD"	"24015"	"33"	"33"	32.99
	"Cecil County, MD"	"24015"	"34"	"34"	33.97
	"Cecil County, MD"	"24015"	"35"	"35"	35.04
	"Cecil County, MD"	"24015"	"36"	"36"	35.97
	"Cecil County, MD"	"24015"	"37"	"37"	37.03
	"Cecil County, MD"	"24015"	"38"	"38"	37.98
	"Cecil County, MD"	"24015"	"39"	"39"	38.92
	"Cecil County, MD"	"24015"	"40"	"40"	40.03
	"Cecil County, MD"	"24015"	"41"	"41"	40.90
	"Cecil County, MD"	"24015"	"42"	"42"	41.97
	"Cecil County, MD"	"24015"	"43"	"43"	43.03
	"Cecil County, MD"	"24015"	"44"	"44"	44.07
	"Cecil County, MD"	"24015"	"45"	"45"	44.57
	"Cecil County, MD"	"24015"	"48"	"48"	47.58
	"Cecil County, MD"	"24015"	"49"	"49"	48.51
	"Cecil County, MD"	"24015"	"N/A"	"N/A"	Missing
"Total"	"Cecil County, MD"	"24015"			31.99
	"Charles County, MD"	"24017"	"26"	"26"	26.35
	"Charles County, MD"	"24017"	"27"	"27"	27.14
	"Charles County, MD"	"24017"	"28"	"28"	28.03
	"Charles County, MD"	"24017"	"29"	"29"	29.00
	"Charles County, MD"	"24017"	"30"	"30"	29.99
	"Charles County, MD"	"24017"	"31"	"31"	31.00
	"Charles County, MD"	"24017"	"32"	"32"	32.00
	"Charles County, MD"	"24017"	"33"	"33"	32.99
	"Charles County, MD"	"24017"	"34"	"34"	34.03
	"Charles County, MD"	"24017"	"35"	"35"	35.03
	"Charles County, MD"	"24017"	"36"	"36"	36.00
	"Charles County, MD"	"24017"	"37"	"37"	36.99
	"Charles County, MD"	"24017"	"38"	"38"	38.00
	"Charles County, MD"	"24017"	"39"	"39"	38.92
	"Charles County, MD"	"24017"	"40"	"40"	39.99
	"Charles County, MD"	"24017"	"41"	"41"	40.97
	"Charles County, MD"	"24017"	"42"	"42"	41.91
	"Charles County, MD"	"24017"	"43"	"43"	42.99
	"Charles County, MD"	"24017"	"44"	"44"	44.13
	"Charles County, MD"	"24017"	"45"	"45"	44.97
	"Charles County, MD"	"24017"	"46"	"46"	45.52
	"Charles County, MD"	"24017"	"48"	"48"	47.64
	"Charles County, MD"	"24017"	"49"	"49"	48.84
	"Charles County, MD"	"24017"	"N/A"	"N/A"	Missing
"Total"	"Charles County, MD"	"24017"			32.54
	"Dorchester County, MD"	"24019"	"26"	"26"	26.39
	"Dorchester County, MD"	"24019"	"27"	"27"	27.18
	"Dorchester County, MD"	"24019"	"28"	"28"	28.10
	"Dorchester County, MD"	"24019"	"29"	"29"	29.04
	"Dorchester County, MD"	"24019"	"30"	"30"	30.01
	"Dorchester County, MD"	"24019"	"31"	"31"	30.98
	"Dorchester County, MD"	"24019"	"32"	"32"	32.00
	"Dorchester County, MD"	"24019"	"33"	"33"	32.98
	"Dorchester County, MD"	"24019"	"34"	"34"	33.99
	"Dorchester County, MD"	"24019"	"35"	"35"	34.97
	"Dorchester County, MD"	"24019"	"36"	"36"	35.99
	"Dorchester County, MD"	"24019"	"37"	"37"	37.02
	"Dorchester County, MD"	"24019"	"38"	"38"	38.03
	"Dorchester County, MD"	"24019"	"39"	"39"	38.66
	"Dorchester County, MD"	"24019"	"40"	"40"	39.98
	"Dorchester County, MD"	"24019"	"41"	"41"	40.90
	"Dorchester County, MD"	"24019"	"42"	"42"	41.95
	"Dorchester County, MD"	"24019"	"45"	"45"	44.54
	"Dorchester County, MD"	"24019"	"N/A"	"N/A"	Missing
"Total"	"Dorchester County, MD"	"24019"			31.59
	"Frederick County, MD"	"24021"	"26"	"26"	26.30
	"Frederick County, MD"	"24021"	"27"	"27"	27.16
	"Frederick County, MD"	"24021"	"28"	"28"	28.03
	"Frederick County, MD"	"24021"	"29"	"29"	29.00
	"Frederick County, MD"	"24021"	"30"	"30"	29.99
	"Frederick County, MD"	"24021"	"31"	"31"	31.01
	"Frederick County, MD"	"24021"	"32"	"32"	31.96
	"Frederick County, MD"	"24021"	"33"	"33"	32.99
	"Frederick County, MD"	"24021"	"34"	"34"	33.96
	"Frederick County, MD"	"24021"	"35"	"35"	34.99
	"Frederick County, MD"	"24021"	"36"	"36"	35.95
	"Frederick County, MD"	"24021"	"37"	"37"	37.00
	"Frederick County, MD"	"24021"	"38"	"38"	37.93
	"Frederick County, MD"	"24021"	"39"	"39"	38.99
	"Frederick County, MD"	"24021"	"40"	"40"	40.05
	"Frederick County, MD"	"24021"	"41"	"41"	41.04
	"Frederick County, MD"	"24021"	"42"	"42"	42.01
	"Frederick County, MD"	"24021"	"43"	"43"	42.94
	"Frederick County, MD"	"24021"	"44"	"44"	44.29
	"Frederick County, MD"	"24021"	"46"	"46"	46.19
	"Frederick County, MD"	"24021"	"48"	"48"	47.97
	"Frederick County, MD"	"24021"	"N/A"	"N/A"	Missing
"Total"	"Frederick County, MD"	"24021"			31.47
	"Garrett County, MD"	"24023"	"26"	"26"	26.28
	"Garrett County, MD"	"24023"	"27"	"27"	27.19
	"Garrett County, MD"	"24023"	"28"	"28"	28.15
	"Garrett County, MD"	"24023"	"29"	"29"	29.00
	"Garrett County, MD"	"24023"	"30"	"30"	29.93
	"Garrett County, MD"	"24023"	"31"	"31"	30.99
	"Garrett County, MD"	"24023"	"32"	"32"	31.95
	"Garrett County, MD"	"24023"	"33"	"33"	32.99
	"Garrett County, MD"	"24023"	"34"	"34"	33.68
	"Garrett County, MD"	"24023"	"35"	"35"	35.30
	"Garrett County, MD"	"24023"	"36"	"36"	35.76
	"Garrett County, MD"	"24023"	"37"	"37"	37.40
	"Garrett County, MD"	"24023"	"38"	"38"	38.09
	"Garrett County, MD"	"24023"	"N/A"	"N/A"	Missing
"Total"	"Garrett County, MD"	"24023"			29.63
	"Harford County, MD"	"24025"	"26"	"26"	26.40
	"Harford County, MD"	"24025"	"27"	"27"	27.14
	"Harford County, MD"	"24025"	"28"	"28"	28.05
	"Harford County, MD"	"24025"	"29"	"29"	28.98
	"Harford County, MD"	"24025"	"30"	"30"	29.97
	"Harford County, MD"	"24025"	"31"	"31"	31.00
	"Harford County, MD"	"24025"	"32"	"32"	31.98
	"Harford County, MD"	"24025"	"33"	"33"	33.02
	"Harford County, MD"	"24025"	"34"	"34"	33.97
	"Harford County, MD"	"24025"	"35"	"35"	34.98
	"Harford County, MD"	"24025"	"36"	"36"	35.99
	"Harford County, MD"	"24025"	"37"	"37"	36.96
	"Harford County, MD"	"24025"	"38"	"38"	37.93
	"Harford County, MD"	"24025"	"39"	"39"	39.05
	"Harford County, MD"	"24025"	"40"	"40"	39.89
	"Harford County, MD"	"24025"	"41"	"41"	41.03
	"Harford County, MD"	"24025"	"42"	"42"	41.88
	"Harford County, MD"	"24025"	"43"	"43"	42.89
	"Harford County, MD"	"24025"	"44"	"44"	43.80
	"Harford County, MD"	"24025"	"47"	"47"	46.83
	"Harford County, MD"	"24025"	"48"	"48"	48.03
	"Harford County, MD"	"24025"	"N/A"	"N/A"	Missing
"Total"	"Harford County, MD"	"24025"			31.78
	"Howard County, MD"	"24027"	"26"	"26"	26.39
	"Howard County, MD"	"24027"	"27"	"27"	27.11
	"Howard County, MD"	"24027"	"28"	"28"	28.04
	"Howard County, MD"	"24027"	"29"	"29"	29.02
	"Howard County, MD"	"24027"	"30"	"30"	30.00
	"Howard County, MD"	"24027"	"31"	"31"	31.02
	"Howard County, MD"	"24027"	"32"	"32"	32.00
	"Howard County, MD"	"24027"	"33"	"33"	33.02
	"Howard County, MD"	"24027"	"34"	"34"	34.01
	"Howard County, MD"	"24027"	"35"	"35"	34.99
	"Howard County, MD"	"24027"	"36"	"36"	35.99
	"Howard County, MD"	"24027"	"37"	"37"	37.02
	"Howard County, MD"	"24027"	"38"	"38"	37.95
	"Howard County, MD"	"24027"	"39"	"39"	38.93
	"Howard County, MD"	"24027"	"40"	"40"	39.92
	"Howard County, MD"	"24027"	"41"	"41"	41.06
	"Howard County, MD"	"24027"	"42"	"42"	41.90
	"Howard County, MD"	"24027"	"43"	"43"	42.76
	"Howard County, MD"	"24027"	"44"	"44"	43.76
	"Howard County, MD"	"24027"	"46"	"46"	45.96
	"Howard County, MD"	"24027"	"48"	"48"	48.24
	"Howard County, MD"	"24027"	"N/A"	"N/A"	Missing
"Total"	"Howard County, MD"	"24027"			31.67
	"Kent County, MD"	"24029"	"26"	"26"	26.32
	"Kent County, MD"	"24029"	"27"	"27"	27.14
	"Kent County, MD"	"24029"	"28"	"28"	28.03
	"Kent County, MD"	"24029"	"29"	"29"	29.01
	"Kent County, MD"	"24029"	"30"	"30"	30.00
	"Kent County, MD"	"24029"	"31"	"31"	30.98
	"Kent County, MD"	"24029"	"32"	"32"	31.94
	"Kent County, MD"	"24029"	"33"	"33"	32.93
	"Kent County, MD"	"24029"	"34"	"34"	34.01
	"Kent County, MD"	"24029"	"35"	"35"	35.00
	"Kent County, MD"	"24029"	"36"	"36"	35.99
	"Kent County, MD"	"24029"	"37"	"37"	36.98
	"Kent County, MD"	"24029"	"38"	"38"	37.99
	"Kent County, MD"	"24029"	"39"	"39"	38.98
	"Kent County, MD"	"24029"	"40"	"40"	39.98
	"Kent County, MD"	"24029"	"41"	"41"	40.92
	"Kent County, MD"	"24029"	"42"	"42"	42.05
	"Kent County, MD"	"24029"	"43"	"43"	43.07
	"Kent County, MD"	"24029"	"44"	"44"	43.86
	"Kent County, MD"	"24029"	"45"	"45"	44.78
	"Kent County, MD"	"24029"	"48"	"48"	47.69
	"Kent County, MD"	"24029"	"49"	"49"	48.77
	"Kent County, MD"	"24029"	"N/A"	"N/A"	Missing
"Total"	"Kent County, MD"	"24029"			32.06
	"Montgomery County, MD"	"24031"	"26"	"26"	26.39
	"Montgomery County, MD"	"24031"	"27"	"27"	27.13
	"Montgomery County, MD"	"24031"	"28"	"28"	28.02
	"Montgomery County, MD"	"24031"	"29"	"29"	29.00
	"Montgomery County, MD"	"24031"	"30"	"30"	29.97
	"Montgomery County, MD"	"24031"	"31"	"31"	30.99
	"Montgomery County, MD"	"24031"	"32"	"32"	31.98
	"Montgomery County, MD"	"24031"	"33"	"33"	33.00
	"Montgomery County, MD"	"24031"	"34"	"34"	33.98
	"Montgomery County, MD"	"24031"	"35"	"35"	34.99
	"Montgomery County, MD"	"24031"	"36"	"36"	36.00
	"Montgomery County, MD"	"24031"	"37"	"37"	36.97
	"Montgomery County, MD"	"24031"	"38"	"38"	37.99
	"Montgomery County, MD"	"24031"	"39"	"39"	38.91
	"Montgomery County, MD"	"24031"	"40"	"40"	40.06
	"Montgomery County, MD"	"24031"	"41"	"41"	41.01
	"Montgomery County, MD"	"24031"	"42"	"42"	41.98
	"Montgomery County, MD"	"24031"	"43"	"43"	42.76
	"Montgomery County, MD"	"24031"	"44"	"44"	44.10
	"Montgomery County, MD"	"24031"	"46"	"46"	46.29
	"Montgomery County, MD"	"24031"	"49"	"49"	48.63
	"Montgomery County, MD"	"24031"	"N/A"	"N/A"	Missing
"Total"	"Montgomery County, MD"	"24031"			31.79
	"Prince George's County, MD"	"24033"	"26"	"26"	26.40
	"Prince George's County, MD"	"24033"	"27"	"27"	27.16
	"Prince George's County, MD"	"24033"	"28"	"28"	28.03
	"Prince George's County, MD"	"24033"	"29"	"29"	29.00
	"Prince George's County, MD"	"24033"	"30"	"30"	29.98
	"Prince George's County, MD"	"24033"	"31"	"31"	30.97
	"Prince George's County, MD"	"24033"	"32"	"32"	32.00
	"Prince George's County, MD"	"24033"	"33"	"33"	32.99
	"Prince George's County, MD"	"24033"	"34"	"34"	34.02
	"Prince George's County, MD"	"24033"	"35"	"35"	34.99
	"Prince George's County, MD"	"24033"	"36"	"36"	35.97
	"Prince George's County, MD"	"24033"	"37"	"37"	37.02
	"Prince George's County, MD"	"24033"	"38"	"38"	38.00
	"Prince George's County, MD"	"24033"	"39"	"39"	38.91
	"Prince George's County, MD"	"24033"	"40"	"40"	39.87
	"Prince George's County, MD"	"24033"	"41"	"41"	40.96
	"Prince George's County, MD"	"24033"	"42"	"42"	41.75
	"Prince George's County, MD"	"24033"	"43"	"43"	42.85
	"Prince George's County, MD"	"24033"	"44"	"44"	43.73
	"Prince George's County, MD"	"24033"	"47"	"47"	46.51
	"Prince George's County, MD"	"24033"	"48"	"48"	48.33
	"Prince George's County, MD"	"24033"	"N/A"	"N/A"	Missing
"Total"	"Prince George's County, MD"	"24033"			32.04
	"Queen Anne's County, MD"	"24035"	"26"	"26"	26.33
	"Queen Anne's County, MD"	"24035"	"27"	"27"	27.12
	"Queen Anne's County, MD"	"24035"	"28"	"28"	28.05
	"Queen Anne's County, MD"	"24035"	"29"	"29"	29.00
	"Queen Anne's County, MD"	"24035"	"30"	"30"	30.00
	"Queen Anne's County, MD"	"24035"	"31"	"31"	31.02
	"Queen Anne's County, MD"	"24035"	"32"	"32"	31.98
	"Queen Anne's County, MD"	"24035"	"33"	"33"	32.98
	"Queen Anne's County, MD"	"24035"	"34"	"34"	33.99
	"Queen Anne's County, MD"	"24035"	"35"	"35"	34.96
	"Queen Anne's County, MD"	"24035"	"36"	"36"	35.96
	"Queen Anne's County, MD"	"24035"	"37"	"37"	36.94
	"Queen Anne's County, MD"	"24035"	"38"	"38"	37.96
	"Queen Anne's County, MD"	"24035"	"39"	"39"	38.98
	"Queen Anne's County, MD"	"24035"	"40"	"40"	39.93
	"Queen Anne's County, MD"	"24035"	"41"	"41"	40.90
	"Queen Anne's County, MD"	"24035"	"42"	"42"	42.02
	"Queen Anne's County, MD"	"24035"	"43"	"43"	43.08
	"Queen Anne's County, MD"	"24035"	"44"	"44"	43.92
	"Queen Anne's County, MD"	"24035"	"45"	"45"	45.02
	"Queen Anne's County, MD"	"24035"	"48"	"48"	47.72
	"Queen Anne's County, MD"	"24035"	"49"	"49"	48.67
	"Queen Anne's County, MD"	"24035"	"N/A"	"N/A"	Missing
"Total"	"Queen Anne's County, MD"	"24035"			32.09
	"St. Mary's County, MD"	"24037"	"26"	"26"	26.35
	"St. Mary's County, MD"	"24037"	"27"	"27"	27.17
	"St. Mary's County, MD"	"24037"	"28"	"28"	28.08
	"St. Mary's County, MD"	"24037"	"29"	"29"	29.05
	"St. Mary's County, MD"	"24037"	"30"	"30"	30.04
	"St. Mary's County, MD"	"24037"	"31"	"31"	31.00
	"St. Mary's County, MD"	"24037"	"32"	"32"	32.02
	"St. Mary's County, MD"	"24037"	"33"	"33"	33.02
	"St. Mary's County, MD"	"24037"	"34"	"34"	34.01
	"St. Mary's County, MD"	"24037"	"35"	"35"	34.97
	"St. Mary's County, MD"	"24037"	"36"	"36"	35.97
	"St. Mary's County, MD"	"24037"	"37"	"37"	36.95
	"St. Mary's County, MD"	"24037"	"38"	"38"	38.02
	"St. Mary's County, MD"	"24037"	"39"	"39"	39.00
	"St. Mary's County, MD"	"24037"	"40"	"40"	39.81
	"St. Mary's County, MD"	"24037"	"41"	"41"	41.02
	"St. Mary's County, MD"	"24037"	"42"	"42"	41.76
	"St. Mary's County, MD"	"24037"	"44"	"44"	43.70
	"St. Mary's County, MD"	"24037"	"N/A"	"N/A"	Missing
"Total"	"St. Mary's County, MD"	"24037"			31.88
	"Somerset County, MD"	"24039"	"26"	"26"	26.41
	"Somerset County, MD"	"24039"	"27"	"27"	27.21
	"Somerset County, MD"	"24039"	"28"	"28"	28.07
	"Somerset County, MD"	"24039"	"29"	"29"	28.99
	"Somerset County, MD"	"24039"	"30"	"30"	30.01
	"Somerset County, MD"	"24039"	"31"	"31"	30.96
	"Somerset County, MD"	"24039"	"32"	"32"	31.98
	"Somerset County, MD"	"24039"	"33"	"33"	33.03
	"Somerset County, MD"	"24039"	"34"	"34"	34.00
	"Somerset County, MD"	"24039"	"35"	"35"	34.98
	"Somerset County, MD"	"24039"	"36"	"36"	35.96
	"Somerset County, MD"	"24039"	"37"	"37"	36.95
	"Somerset County, MD"	"24039"	"38"	"38"	37.94
	"Somerset County, MD"	"24039"	"39"	"39"	38.93
	"Somerset County, MD"	"24039"	"40"	"40"	39.98
	"Somerset County, MD"	"24039"	"41"	"41"	40.98
	"Somerset County, MD"	"24039"	"42"	"42"	41.86
	"Somerset County, MD"	"24039"	"43"	"43"	42.72
	"Somerset County, MD"	"24039"	"44"	"44"	44.01
	"Somerset County, MD"	"24039"	"N/A"	"N/A"	Missing
"Total"	"Somerset County, MD"	"24039"			31.81
	"Talbot County, MD"	"24041"	"26"	"26"	26.36
	"Talbot County, MD"	"24041"	"27"	"27"	27.14
	"Talbot County, MD"	"24041"	"28"	"28"	28.07
	"Talbot County, MD"	"24041"	"29"	"29"	29.02
	"Talbot County, MD"	"24041"	"30"	"30"	30.02
	"Talbot County, MD"	"24041"	"31"	"31"	30.99
	"Talbot County, MD"	"24041"	"32"	"32"	32.01
	"Talbot County, MD"	"24041"	"33"	"33"	32.98
	"Talbot County, MD"	"24041"	"34"	"34"	33.97
	"Talbot County, MD"	"24041"	"35"	"35"	34.96
	"Talbot County, MD"	"24041"	"36"	"36"	35.95
	"Talbot County, MD"	"24041"	"37"	"37"	36.92
	"Talbot County, MD"	"24041"	"38"	"38"	37.99
	"Talbot County, MD"	"24041"	"39"	"39"	38.94
	"Talbot County, MD"	"24041"	"40"	"40"	39.80
	"Talbot County, MD"	"24041"	"41"	"41"	40.98
	"Talbot County, MD"	"24041"	"42"	"42"	41.91
	"Talbot County, MD"	"24041"	"43"	"43"	42.98
	"Talbot County, MD"	"24041"	"44"	"44"	44.28
	"Talbot County, MD"	"24041"	"46"	"46"	45.64
	"Talbot County, MD"	"24041"	"47"	"47"	47.35
	"Talbot County, MD"	"24041"	"N/A"	"N/A"	Missing
"Total"	"Talbot County, MD"	"24041"			31.82
	"Washington County, MD"	"24043"	"26"	"26"	26.34
	"Washington County, MD"	"24043"	"27"	"27"	27.17
	"Washington County, MD"	"24043"	"28"	"28"	28.05
	"Washington County, MD"	"24043"	"29"	"29"	29.02
	"Washington County, MD"	"24043"	"30"	"30"	29.98
	"Washington County, MD"	"24043"	"31"	"31"	31.01
	"Washington County, MD"	"24043"	"32"	"32"	31.96
	"Washington County, MD"	"24043"	"33"	"33"	33.00
	"Washington County, MD"	"24043"	"34"	"34"	33.99
	"Washington County, MD"	"24043"	"35"	"35"	34.97
	"Washington County, MD"	"24043"	"36"	"36"	35.95
	"Washington County, MD"	"24043"	"37"	"37"	36.96
	"Washington County, MD"	"24043"	"38"	"38"	37.91
	"Washington County, MD"	"24043"	"39"	"39"	38.97
	"Washington County, MD"	"24043"	"40"	"40"	39.83
	"Washington County, MD"	"24043"	"41"	"41"	40.94
	"Washington County, MD"	"24043"	"42"	"42"	41.94
	"Washington County, MD"	"24043"	"43"	"43"	42.87
	"Washington County, MD"	"24043"	"45"	"45"	45.22
	"Washington County, MD"	"24043"	"47"	"47"	46.81
	"Washington County, MD"	"24043"	"48"	"48"	48.18
	"Washington County, MD"	"24043"	"N/A"	"N/A"	Missing
"Total"	"Washington County, MD"	"24043"			31.39
	"Wicomico County, MD"	"24045"	"26"	"26"	26.30
	"Wicomico County, MD"	"24045"	"27"	"27"	27.16
	"Wicomico County, MD"	"24045"	"28"	"28"	28.09
	"Wicomico County, MD"	"24045"	"29"	"29"	29.01
	"Wicomico County, MD"	"24045"	"30"	"30"	30.00
	"Wicomico County, MD"	"24045"	"31"	"31"	31.00
	"Wicomico County, MD"	"24045"	"32"	"32"	31.97
	"Wicomico County, MD"	"24045"	"33"	"33"	32.97
	"Wicomico County, MD"	"24045"	"34"	"34"	34.01
	"Wicomico County, MD"	"24045"	"35"	"35"	35.00
	"Wicomico County, MD"	"24045"	"36"	"36"	35.97
	"Wicomico County, MD"	"24045"	"37"	"37"	36.95
	"Wicomico County, MD"	"24045"	"38"	"38"	37.97
	"Wicomico County, MD"	"24045"	"39"	"39"	38.95
	"Wicomico County, MD"	"24045"	"40"	"40"	39.99
	"Wicomico County, MD"	"24045"	"41"	"41"	41.03
	"Wicomico County, MD"	"24045"	"42"	"42"	41.85
	"Wicomico County, MD"	"24045"	"43"	"43"	42.95
	"Wicomico County, MD"	"24045"	"44"	"44"	44.09
	"Wicomico County, MD"	"24045"	"47"	"47"	46.82
	"Wicomico County, MD"	"24045"	"N/A"	"N/A"	Missing
"Total"	"Wicomico County, MD"	"24045"			32.09
	"Worcester County, MD"	"24047"	"26"	"26"	26.38
	"Worcester County, MD"	"24047"	"27"	"27"	27.21
	"Worcester County, MD"	"24047"	"28"	"28"	28.12
	"Worcester County, MD"	"24047"	"29"	"29"	29.07
	"Worcester County, MD"	"24047"	"30"	"30"	30.00
	"Worcester County, MD"	"24047"	"31"	"31"	30.99
	"Worcester County, MD"	"24047"	"32"	"32"	32.02
	"Worcester County, MD"	"24047"	"33"	"33"	32.97
	"Worcester County, MD"	"24047"	"34"	"34"	33.97
	"Worcester County, MD"	"24047"	"35"	"35"	34.97
	"Worcester County, MD"	"24047"	"36"	"36"	35.93
	"Worcester County, MD"	"24047"	"37"	"37"	36.89
	"Worcester County, MD"	"24047"	"38"	"38"	37.85
	"Worcester County, MD"	"24047"	"39"	"39"	38.94
	"Worcester County, MD"	"24047"	"40"	"40"	39.72
	"Worcester County, MD"	"24047"	"41"	"41"	41.15
	"Worcester County, MD"	"24047"	"42"	"42"	41.58
	"Worcester County, MD"	"24047"	"43"	"43"	42.78
	"Worcester County, MD"	"24047"	"N/A"	"N/A"	Missing
"Total"	"Worcester County, MD"	"24047"			31.61
	"Baltimore city, MD"	"24510"	"26"	"26"	26.42
	"Baltimore city, MD"	"24510"	"27"	"27"	27.13
	"Baltimore city, MD"	"24510"	"28"	"28"	28.03
	"Baltimore city, MD"	"24510"	"29"	"29"	29.03
	"Baltimore city, MD"	"24510"	"30"	"30"	30.01
	"Baltimore city, MD"	"24510"	"31"	"31"	31.01
	"Baltimore city, MD"	"24510"	"32"	"32"	32.01
	"Baltimore city, MD"	"24510"	"33"	"33"	33.01
	"Baltimore city, MD"	"24510"	"34"	"34"	33.98
	"Baltimore city, MD"	"24510"	"35"	"35"	34.97
	"Baltimore city, MD"	"24510"	"36"	"36"	35.98
	"Baltimore city, MD"	"24510"	"37"	"37"	37.02
	"Baltimore city, MD"	"24510"	"38"	"38"	38.01
	"Baltimore city, MD"	"24510"	"39"	"39"	38.99
	"Baltimore city, MD"	"24510"	"40"	"40"	40.01
	"Baltimore city, MD"	"24510"	"41"	"41"	41.09
	"Baltimore city, MD"	"24510"	"42"	"42"	41.91
	"Baltimore city, MD"	"24510"	"43"	"43"	42.79
	"Baltimore city, MD"	"24510"	"44"	"44"	43.83
	"Baltimore city, MD"	"24510"	"47"	"47"	47.11
	"Baltimore city, MD"	"24510"	"49"	"49"	48.94
	"Baltimore city, MD"	"24510"	"N/A"	"N/A"	Missing
"Total"	"Baltimore city, MD"	"24510"			31.91
	"Barnstable County, MA"	"25001"	"26"	"26"	26.44
	"Barnstable County, MA"	"25001"	"27"	"27"	27.16
	"Barnstable County, MA"	"25001"	"28"	"28"	28.11
	"Barnstable County, MA"	"25001"	"29"	"29"	29.01
	"Barnstable County, MA"	"25001"	"30"	"30"	30.01
	"Barnstable County, MA"	"25001"	"31"	"31"	31.02
	"Barnstable County, MA"	"25001"	"32"	"32"	31.99
	"Barnstable County, MA"	"25001"	"33"	"33"	32.90
	"Barnstable County, MA"	"25001"	"34"	"34"	33.92
	"Barnstable County, MA"	"25001"	"35"	"35"	34.90
	"Barnstable County, MA"	"25001"	"36"	"36"	35.96
	"Barnstable County, MA"	"25001"	"37"	"37"	36.83
	"Barnstable County, MA"	"25001"	"38"	"38"	38.31
	"Barnstable County, MA"	"25001"	"39"	"39"	38.67
	"Barnstable County, MA"	"25001"	"N/A"	"N/A"	Missing
"Total"	"Barnstable County, MA"	"25001"			30.60
	"Berkshire County, MA"	"25003"	"27"	"27"	27.09
	"Berkshire County, MA"	"25003"	"28"	"28"	28.19
	"Berkshire County, MA"	"25003"	"29"	"29"	29.08
	"Berkshire County, MA"	"25003"	"30"	"30"	30.00
	"Berkshire County, MA"	"25003"	"31"	"31"	30.94
	"Berkshire County, MA"	"25003"	"32"	"32"	32.00
	"Berkshire County, MA"	"25003"	"33"	"33"	33.05
	"Berkshire County, MA"	"25003"	"34"	"34"	33.97
	"Berkshire County, MA"	"25003"	"35"	"35"	34.79
	"Berkshire County, MA"	"25003"	"36"	"36"	36.45
	"Berkshire County, MA"	"25003"	"37"	"37"	37.03
	"Berkshire County, MA"	"25003"	"38"	"38"	38.01
	"Berkshire County, MA"	"25003"	"39"	"39"	38.78
	"Berkshire County, MA"	"25003"	"40"	"40"	40.04
	"Berkshire County, MA"	"25003"	"N/A"	"N/A"	Missing
"Total"	"Berkshire County, MA"	"25003"			30.56
	"Bristol County, MA"	"25005"	"26"	"26"	26.37
	"Bristol County, MA"	"25005"	"27"	"27"	27.11
	"Bristol County, MA"	"25005"	"28"	"28"	28.07
	"Bristol County, MA"	"25005"	"29"	"29"	29.02
	"Bristol County, MA"	"25005"	"30"	"30"	29.99
	"Bristol County, MA"	"25005"	"31"	"31"	31.01
	"Bristol County, MA"	"25005"	"32"	"32"	31.94
	"Bristol County, MA"	"25005"	"33"	"33"	33.00
	"Bristol County, MA"	"25005"	"34"	"34"	33.94
	"Bristol County, MA"	"25005"	"35"	"35"	34.96
	"Bristol County, MA"	"25005"	"36"	"36"	35.98
	"Bristol County, MA"	"25005"	"37"	"37"	37.02
	"Bristol County, MA"	"25005"	"38"	"38"	37.99
	"Bristol County, MA"	"25005"	"39"	"39"	39.00
	"Bristol County, MA"	"25005"	"40"	"40"	40.00
	"Bristol County, MA"	"25005"	"41"	"41"	40.82
	"Bristol County, MA"	"25005"	"42"	"42"	42.09
	"Bristol County, MA"	"25005"	"43"	"43"	42.88
	"Bristol County, MA"	"25005"	"44"	"44"	44.15
	"Bristol County, MA"	"25005"	"45"	"45"	45.32
	"Bristol County, MA"	"25005"	"46"	"46"	46.33
	"Bristol County, MA"	"25005"	"N/A"	"N/A"	Missing
"Total"	"Bristol County, MA"	"25005"			31.20
	"Dukes County, MA"	"25007"	"N/A"	"N/A"	Missing
"Total"	"Dukes County, MA"	"25007"			Missing
	"Essex County, MA"	"25009"	"27"	"27"	27.23
	"Essex County, MA"	"25009"	"28"	"28"	28.11
	"Essex County, MA"	"25009"	"29"	"29"	29.04
	"Essex County, MA"	"25009"	"30"	"30"	29.98
	"Essex County, MA"	"25009"	"31"	"31"	30.98
	"Essex County, MA"	"25009"	"32"	"32"	32.02
	"Essex County, MA"	"25009"	"33"	"33"	32.93
	"Essex County, MA"	"25009"	"34"	"34"	33.96
	"Essex County, MA"	"25009"	"35"	"35"	35.04
	"Essex County, MA"	"25009"	"36"	"36"	35.96
	"Essex County, MA"	"25009"	"37"	"37"	36.94
	"Essex County, MA"	"25009"	"38"	"38"	37.71
	"Essex County, MA"	"25009"	"39"	"39"	38.85
	"Essex County, MA"	"25009"	"40"	"40"	40.08
	"Essex County, MA"	"25009"	"41"	"41"	41.09
	"Essex County, MA"	"25009"	"N/A"	"N/A"	Missing
"Total"	"Essex County, MA"	"25009"			30.76
